id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
408,Golden Moon Mail Z,CHEST,Male/Female,Blademaster,9,10,10,96,114,2,0,-2,0,1,3,Fate,2,Tranquilzr,1,Whim,-2,,,,,24000,ThckGldRathnScl,3,HvyGldRathianShl,3,Rathian Plate,1,HvnlyRathianScl,1,,,,
409,Golden Moon Vest Z,CHEST,Male/Female,Gunner,9,10,10,48,62,4,2,0,1,2,3,Fate,2,Tranquilzr,1,Whim,-2,,,,,24000,ThckGldRathnScl,3,HvyGldRathianShl,3,Rathian Plate,1,HvnlyRathianScl,1,,,,
410,Silver Sol Mail Z,CHEST,Male/Female,Blademaster,9,10,10,98,114,2,-1,-1,0,1,2,Attack,3,Fencing,2,Defense,-2,,,,,24500,HvySlvrRthlsShl,3,ThckSlvrRthlsScl,3,HvnlyRathalosScl,1,Rathalos Ruby,1,,,,
411,Silver Sol Vest Z,CHEST,Male/Female,Gunner,9,10,10,50,62,4,2,1,1,2,2,Attack,3,PierceS Up,2,Defense,-2,,,,,24500,HvySlvrRthlsShl,3,ThckSlvrRthlsScl,3,HvnlyRathalosScl,1,Rathalos Ruby,1,,,,
412,Auroros Torso Goku,CHEST,Male,Blademaster,9,10,10,98,114,-2,2,0,2,-4,2,Rec Speed,4,Sword Draw,1,Faint,-2,,,,,35500,Lao-Shan'sHvyShl,5,Azure LaoS Claw,1,HvnlyTigrexScale,1,Commendation S,1,,,,
413,Borealis Chest Goku,CHEST,Female,Blademaster,9,10,10,98,114,-2,2,0,2,-4,2,Rec Speed,4,Sword Draw,1,Faint,-2,,,,,35500,Lao-Shan'sHvyShl,5,Azure LaoS Claw,1,HvnlyTigrexScale,1,Commendation S,1,,,,
414,Genesis Torso Goku,CHEST,Male,Gunner,9,10,10,50,62,1,3,2,3,-2,2,Rec Speed,4,PelletS Up,1,Faint,-2,,,,,35500,Lao-Shan'sHvyShl,5,Azure LaoS Claw,1,HvnlyTigrexScale,1,Commendation S,1,,,,
415,Glyph Chest Goku,CHEST,Female,Gunner,9,10,10,50,62,1,3,2,3,-2,2,Rec Speed,4,PelletS Up,1,Faint,-2,,,,,35500,Lao-Shan'sHvyShl,5,Azure LaoS Claw,1,HvnlyTigrexScale,1,Commendation S,1,,,,
416,Fatalis Hide Z,CHEST,Male/Female,Blademaster,9,10,10,103,117,0,2,2,2,-5,2,Fury,2,Artisan,1,Evade,1,Rec Speed,-3,,,55555,HrdFatlisCrmHorn,2,HvyFatalisCrmShl,3,ThckFatlisCrmScl,2,HvnlyTigrexScale,1,,,,
417,Fatalis Skin Z,CHEST,Male/Female,Gunner,9,10,10,53,65,2,4,4,3,-2,2,Fury,2,Capacity,1,Evade,1,Rec Speed,-3,,,55555,HrdFatlisCrmHorn,2,HvyFatalisCrmShl,3,ThckFatlisCrmScl,2,HvnlyTigrexScale,1,,,,
418,White Fatalis Hide Z,CHEST,Male/Female,Blademaster,9,10,10,104,118,0,2,2,2,-5,2,Edgemaster,2,Rec Speed,2,Fate,-3,,,,,66666,HrdWhtFatlisHorn,2,HvyWhtFatalisShl,3,ThckWhtFatlisScl,2,BigEDragonJewel,1,,,,
419,White Fatalis Skin Z,CHEST,Male/Female,Gunner,9,10,10,54,66,2,4,4,3,-2,2,SteadyHand,2,Rec Speed,2,Fate,-3,,,,,66666,HrdWhtFatlisHorn,2,HvyWhtFatalisShl,3,ThckWhtFatlisScl,2,BigEDragonJewel,1,,,,
