id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
395,Kaiser Mask X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,64,6,1,2,0,-1,2,AntiChamel,3,Expert,1,NormalS Up,3,Everlastng,-2,,,31500,HardTeostraHorn,2,ThckFireDrgnScl,3,Teostra Carapace,3,BigEDragonJewel,1,,,,
396,GuardianSprtMaskShin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,100,116,2,2,3,-2,-2,2,Fencing,2,Cooking,4,Hunger,-3,,,,,31500,AncientDrgnmoss,3,AncientDrgnwood,1,YamaTsukamiFluid,5,Commendation S,1,,,,
397,Carnage Mask Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,64,4,3,5,-1,-1,2,Capacity,2,Cooking,4,Hunger,-3,,,,,31500,AncientDrgnmoss,3,AncientDrgnwood,1,YamaTsukamiFluid,5,Commendation S,1,,,,
398,Dragonhead X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,100,116,0,2,2,2,-5,2,ResistSts,2,Sharpness,3,Evade Dist,1,Dragon Res,-3,,,44444,Fatalis Evil Eye,1,ThckFatalisScale,3,HardFatalisHorn,2,FireWyvrn BrnStm,10,,,,
399,Dragonface X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,64,2,4,4,3,-2,2,ResistSts,2,PierceS Up,3,Evade Dist,1,Dragon Res,-3,,,44444,Fatalis Evil Eye,1,ThckFatalisScale,3,HardFatalisHorn,2,FireWyvrn BrnStm,10,,,,
400,Dark Ukanlos Mask,HEAD,Male/Female,Blademaster/Gunner,9,10,10,100,116,-4,3,-2,5,0,2,Artisan,3,Fencing,1,Protection,-3,Quake Res,2,,,31500,StrongUkanlosFin,2,HvyUkanlosShell,3,Lao-Shan'sHvyShl,4,Ukanlos Stone,1,,,,
401,Dark Ukanlos Fangs,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,64,-2,5,0,6,1,2,Capacity,3,Reload,3,Protection,-3,,,,,31500,StrongUkanlosFin,2,HvyUkanlosShell,3,Lao-Shan'sHvyShl,4,Ukanlos Stone,1,,,,
402,Melahoa Flower Hat Z,HEAD,Male/Female,Blademaster/Gunner,7,10,10,78,110,0,1,1,0,0,3,HiSpdGathr,3,SpeedSetup,2,Whim,-2,,,,,11700,Emperor Cricket,3,Dosbiscus,5,FlynMealPassPlus,2,Purecrystal,1,,,,
403,Melahoa Bloom Z,HEAD,Male/Female,Blademaster/Gunner,7,10,10,38,60,0,2,1,0,0,2,HiSpdGathr,1,SpeedSetup,1,Evade Dist,4,Whim,-3,,,11700,Emperor Cricket,3,Dosbiscus,5,FlynMealPassPlus,2,Purecrystal,1,,,,
404,Makluva Hood Z,HEAD,Male/Female,Blademaster/Gunner,7,10,10,82,110,0,2,-2,0,0,2,MixSucRate,5,HearProtct,2,Protection,-2,,,,,13300,Eltalite Ore,4,SpecGrnPlesioFn+,4,Springnight Carp,4,Book of Combos 5,1,,,,
405,Makluva Gills Z,HEAD,Male/Female,Blademaster/Gunner,7,10,10,42,60,0,3,-1,0,0,2,MixSucRate,3,HearProtct,3,Protection,-3,,,,,13300,Eltalite Ore,4,SpecGrnPlesioFn+,4,Springnight Carp,4,Book of Combos 5,1,,,,
406,Rathian Heart Helm Z,HEAD,Male/Female,Blademaster/Gunner,8,10,10,92,112,2,0,-2,0,-4,2,Wide Area,5,Protection,2,Potential,-2,,,,,21000,HvyPnkRathianShl,2,ThckPnkRathnScl,3,Hvy Monster Bone,2,Rathian Thorn,2,,,,
407,Rathian Heart Cap Z,HEAD,Male/Female,Blademaster/Gunner,8,10,10,46,62,4,2,0,2,-2,3,Wide Area,2,Protection,3,Potential,-2,,,,,21000,HvyPnkRathianShl,2,ThckPnkRathnScl,3,Hvy Monster Bone,2,Rathian Thorn,2,,,,
408,Rathalos Soul Helm Z,HEAD,Male/Female,Blademaster/Gunner,8,10,10,94,112,2,-1,2,0,-4,2,Expert,1,HearProtct,1,Health,-3,Constitutn,4,,,21500,HvyAzurRthlsShl,2,StrRathalosWing,3,HvnlyRathalosScl,1,Emperor Cricket,3,,,,
409,Rathalos Soul Cap Z,HEAD,Male/Female,Blademaster/Gunner,8,10,10,48,62,4,2,5,1,-2,3,Expert,2,HearProtct,3,Health,-2,,,,,21500,HvyAzurRthlsShl,2,StrRathalosWing,3,HvnlyRathalosScl,1,Emperor Cricket,3,,,,
410,Golden Moon Helm Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,96,114,2,0,-2,0,1,2,Fate,2,Tranquilzr,3,Whim,-2,Artisan,2,,,24000,HvyGldRathianShl,3,ThckGldRathnScl,4,GoldRathianThorn,1,HvnlyRathianScl,1,,,,
411,Golden Moon Cap Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,48,62,4,2,0,1,2,2,Fate,2,Tranquilzr,3,Whim,-2,Capacity,2,,,24000,HvyGldRathianShl,3,ThckGldRathnScl,4,GoldRathianThorn,1,HvnlyRathianScl,1,,,,
412,Silver Sol Helm Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,98,114,2,-1,-1,0,1,2,Attack,4,Fencing,3,Defense,-2,,,,,24500,HvySlvrRthlsShl,2,StrRathalosWing,3,HvnlyRathalosScl,1,Mellanje Ore,3,,,,
413,Silver Sol Cap Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,62,4,2,1,1,2,2,Attack,4,PierceS Up,3,Defense,-2,,,,,24500,HvySlvrRthlsShl,2,StrRathalosWing,3,HvnlyRathalosScl,1,Mellanje Ore,3,,,,
414,Auroros Helm Goku,HEAD,Male,Blademaster/Gunner,8,10,10,98,114,-2,2,0,2,-4,3,Rec Speed,2,Sword Draw,2,Faint,-3,,,,,35500,Lao-Shan'sHvyShl,4,Azure LaoS Claw,1,Lao-ShanHvnlyScl,1,Commendation S,1,,,,
415,Borealis Crown Goku,HEAD,Female,Blademaster/Gunner,8,10,10,98,114,-2,2,0,2,-4,3,Rec Speed,2,Sword Draw,2,Faint,-3,,,,,35500,Lao-Shan'sHvyShl,4,Azure LaoS Claw,1,Lao-ShanHvnlyScl,1,Commendation S,1,,,,
416,GenesisHeadpieceGoku,HEAD,Male,Blademaster/Gunner,8,10,10,50,62,1,3,2,3,-2,3,Rec Speed,2,PelletS Up,2,Faint,-3,,,,,35500,Lao-Shan'sHvyShl,4,Azure LaoS Claw,1,Lao-ShanHvnlyScl,1,Commendation S,1,,,,
417,Glyph Crown Goku,HEAD,Female,Blademaster/Gunner,8,10,10,50,62,1,3,2,3,-2,3,Rec Speed,2,PelletS Up,2,Faint,-3,,,,,35500,Lao-Shan'sHvyShl,4,Azure LaoS Claw,1,Lao-ShanHvnlyScl,1,Commendation S,1,,,,
418,Fatalis Head Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,103,117,0,2,2,2,-5,2,Fury,2,Artisan,2,Evade,2,Rec Speed,-3,,,55555,HvyFatalisCrmShl,3,Fatalis Evil Eye,1,HrdFatlisCrmHorn,2,HvnlyRathalosScl,1,,,,
419,Fatalis Face Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,53,65,2,4,4,3,-2,2,Fury,2,Capacity,2,Evade,2,Rec Speed,-3,,,55555,HvyFatalisCrmShl,3,Fatalis Evil Eye,1,HrdFatlisCrmHorn,2,HvnlyRathalosScl,1,,,,
420,White Fatalis Head Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,104,118,0,2,2,2,-5,3,Edgemaster,2,Constitutn,2,Fate,-3,,,,,66666,ThckWhtFatlisScl,3,Fatalis Evil Eye,1,HrdWhtFatlisHorn,2,HvnlyGaorenShell,1,,,,
421,White Fatalis Face Z,HEAD,Male/Female,Blademaster/Gunner,9,10,10,54,66,2,4,4,3,-2,2,SteadyHand,2,Constitutn,4,Fate,-3,,,,,66666,ThckWhtFatlisScl,3,Fatalis Evil Eye,1,HrdWhtFatlisHorn,2,HvnlyGaorenShell,1,,,,
422,Barrage Piercing,HEAD,Male/Female,Blademaster/Gunner,5,5,5,10,34,0,0,0,0,0,0,Capacity,10,,,,,,,,,24175,,,,,,,,,,,,
423,Sword Saint Piercing,HEAD,Male/Female,Blademaster/Gunner,6,6,5,20,54,0,0,0,0,0,0,Fencing,10,,,,,,,,,24175,,,,,,,,,,,,
424,Hawkeye Piercing,HEAD,Male/Female,Blademaster/Gunner,10,9,10,30,44,0,0,0,0,0,0,PsychicVis,15,,,,,,,,,36250,,,,,,,,,,,,
425,Ambitious Piercing,HEAD,Male/Female,Blademaster/Gunner,9,10,10,30,44,0,0,0,0,0,0,Fate,15,,,,,,,,,36250,,,,,,,,,,,,
