id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
407,RathSoulLeggingsZ,LEGS,Male/Female,Gunner,8,10,10,48,62,4,2,5,1,-2,2,Expert,3,HearProtct,4,Health,-2,,,,,21500,HvyAzurRthlsShl,2,ThckAzurRthlsScl,3,HvnlyRathalosScl,1,Purecrystal,1,,,,
408,GoldenMoonGreavesZ,LEGS,Male/Female,Blademaster,9,10,10,96,114,2,0,-2,0,1,2,Fate,4,Tranquilzr,3,Whim,-2,,,,,24000,HvyGldRathianShl,3,ThckGldRathnScl,3,Rathian Ruby,1,HvnlyRathianScl,1,,,,
409,GoldenMoonLeggingsZ,LEGS,Male/Female,Gunner,9,10,10,48,62,4,2,0,1,2,2,Fate,4,Tranquilzr,3,Whim,-2,,,,,24000,HvyGldRathianShl,3,ThckGldRathnScl,3,Rathian Ruby,1,HvnlyRathianScl,1,,,,
410,Silver Sol Greaves Z,LEGS,Male/Female,Blademaster,9,10,10,98,114,2,-1,-1,0,1,3,Attack,3,Fencing,1,Defense,-3,,,,,24500,HvySlvrRthlsShl,2,ThckSlvrRthlsScl,3,HvnlyRathalosScl,1,PhantomButterfly,3,,,,
411,SilverSolLeggingsZ,LEGS,Male/Female,Gunner,9,10,10,50,62,4,2,1,1,2,3,Attack,3,PierceS Up,1,Defense,-3,,,,,24500,HvySlvrRthlsShl,2,ThckSlvrRthlsScl,3,HvnlyRathalosScl,1,PhantomButterfly,3,,,,
412,Auroros Pants Goku,LEGS,Male,Blademaster,8,10,10,98,114,-2,2,0,2,-4,2,Rec Speed,4,Sword Draw,3,Faint,-2,,,,,35500,Lao-Shan'sThkScl,5,Azure LaoS Claw,1,HvnlyRathianScl,1,Commendation S,1,,,,
413,Borealis Pants Goku,LEGS,Female,Blademaster,8,10,10,98,114,-2,2,0,2,-4,2,Rec Speed,4,Sword Draw,3,Faint,-2,,,,,35500,Lao-Shan'sThkScl,5,Azure LaoS Claw,1,HvnlyRathianScl,1,Commendation S,1,,,,
414,Genesis Pants Goku,LEGS,Male,Gunner,8,10,10,50,62,1,3,2,3,-2,2,Rec Speed,4,PelletS Up,3,Faint,-2,,,,,35500,Lao-Shan'sThkScl,5,Azure LaoS Claw,1,HvnlyRathianScl,1,Commendation S,1,,,,
415,Glyph Pants Goku,LEGS,Female,Gunner,8,10,10,50,62,1,3,2,3,-2,2,Rec Speed,4,PelletS Up,3,Faint,-2,,,,,35500,Lao-Shan'sThkScl,5,Azure LaoS Claw,1,HvnlyRathianScl,1,Commendation S,1,,,,
416,Fatalis Feet Z,LEGS,Male/Female,Blademaster,9,10,10,103,117,0,2,2,2,-5,2,Fury,2,Artisan,2,Evade,2,Rec Speed,-3,,,55555,ThckFatlisCrmScl,3,HvyFatalisCrmShl,2,StrFatlisCrmWing,1,HvnlyNargaScale,1,,,,
417,Fatalis Legs Z,LEGS,Male/Female,Gunner,9,10,10,53,65,2,4,4,3,-2,2,Fury,2,Capacity,2,Evade,2,Rec Speed,-3,,,55555,ThckFatlisCrmScl,3,HvyFatalisCrmShl,2,StrFatlisCrmWing,1,HvnlyNargaScale,1,,,,
418,White Fatalis Feet Z,LEGS,Male/Female,Blademaster,9,10,10,104,118,0,2,2,2,-5,2,Edgemaster,2,Rec Speed,4,Fate,-3,,,,,66666,ThckWhtFatlisScl,3,HvyWhtFatalisShl,2,StrWhtFatalisWng,1,Lao-ShanHvnlyScl,1,,,,
419,White Fatalis Legs Z,LEGS,Male/Female,Gunner,9,10,10,54,66,2,4,4,3,-2,2,SteadyHand,2,Rec Speed,4,Fate,-3,,,,,66666,ThckWhtFatlisScl,3,HvyWhtFatalisShl,2,StrWhtFatalisWng,1,Lao-ShanHvnlyScl,1,,,,
